Math_Score,Science_Score,Programming_Skill,Communication_Skill,Logical_Ability,R_score,I_score,A_score,S_score,E_score,C_score,Career,Required_Skills,Salary_Range,Learning_Path
81,81,2,2,4,2,7,4,5,2,5,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
94,96,3,2,2,3,7,5,7,4,3,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
89,80,3,2,3,2,5,4,7,0,4,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
76,86,2,2,5,0,9,3,3,2,8,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
73,86,4,4,4,3,6,1,7,3,3,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
86,85,2,2,5,4,2,0,1,4,10,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
90,62,2,4,3,3,1,6,10,2,5,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
66,89,4,3,4,2,9,5,7,4,3,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
72,83,4,2,4,3,8,0,7,3,2,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
65,96,3,2,2,2,9,5,7,1,3,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
82,70,2,4,2,6,3,4,2,9,2,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
80,90,4,3,2,0,7,2,6,3,2,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
91,73,2,4,4,8,1,3,0,6,2,Web Development,"HTML/CSS, JavaScript, React, REST APIs, Version Control (Git)",₹3-30 LPA,"1-2 Months: HTML, CSS & JavaScript Basics | 3-4 Months: React & REST API Integration | 5-6 Months: Backend, Databases & Authentication | 6+ Months: Deploy Full Stack Apps & Open Source"
73,82,2,3,2,5,8,3,7,3,2,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
83,63,4,3,4,3,2,3,2,2,6,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
84,95,2,4,4,1,7,2,5,2,2,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
69,66,4,4,4,5,5,2,2,9,4,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
74,79,3,4,3,6,3,2,3,9,4,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
78,78,3,4,4,2,2,1,4,4,9,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
68,89,4,5,4,4,3,7,9,0,2,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
82,66,2,4,5,1,8,1,4,3,5,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
94,94,4,3,4,1,8,5,5,1,5,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
79,67,4,3,5,3,0,5,2,5,10,Data Analytics,"SQL, Excel, Data Visualization, Power BI/Tableau, Critical Thinking",₹3-28 LPA,"1-2 Months: Excel, SQL & Data Basics | 3-4 Months: Power BI/Tableau & Dashboard Building | 5-6 Months: Advanced SQL & Statistical Analysis | 6+ Months: End-to-end Analytics Projects"
84,83,4,4,4,1,4,1,3,0,7,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
62,63,4,4,2,3,5,6,8,3,0,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
67,62,3,5,3,0,4,8,8,1,3,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
78,93,3,4,5,3,8,0,5,3,5,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
93,61,3,2,4,1,3,0,4,3,9,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
90,70,3,5,4,6,1,5,3,7,3,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
85,75,4,2,5,2,2,3,3,0,8,Data Analytics,"SQL, Excel, Data Visualization, Power BI/Tableau, Critical Thinking",₹3-28 LPA,"1-2 Months: Excel, SQL & Data Basics | 3-4 Months: Power BI/Tableau & Dashboard Building | 5-6 Months: Advanced SQL & Statistical Analysis | 6+ Months: End-to-end Analytics Projects"
78,73,3,3,4,2,1,3,4,4,8,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
67,74,4,3,5,5,9,4,0,4,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
77,70,2,4,2,2,4,8,6,3,4,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
91,75,4,3,4,3,10,4,1,3,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
63,74,4,5,4,3,3,8,9,3,5,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
73,89,2,4,2,4,7,2,7,4,2,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
89,90,4,2,5,2,5,3,4,2,8,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
82,60,4,4,4,1,5,7,8,3,3,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
91,91,5,2,5,2,8,4,5,2,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
64,85,5,3,5,4,8,2,1,4,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
93,79,3,4,4,1,4,6,9,4,2,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
69,74,5,4,5,0,9,2,2,3,5,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
87,91,3,5,2,7,4,1,0,7,3,Web Development,"HTML/CSS, JavaScript, React, REST APIs, Version Control (Git)",₹3-30 LPA,"1-2 Months: HTML, CSS & JavaScript Basics | 3-4 Months: React & REST API Integration | 5-6 Months: Backend, Databases & Authentication | 6+ Months: Deploy Full Stack Apps & Open Source"
72,71,2,4,4,5,3,5,8,1,1,Robotics & Automation,"Programming, Electronics, Control Systems, CAD Design, Problem Solving",₹4-35 LPA,"1-2 Months: Electronics, Programming & CAD Basics | 3-4 Months: Sensors, Control Systems & Arduino | 5-6 Months: ROS, AI Integration & Automation | 6+ Months: Build & Showcase Robotics Projects"
66,94,3,4,2,0,5,1,6,2,0,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
73,73,2,4,2,3,3,8,8,4,2,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
72,92,3,4,2,5,6,5,8,5,4,Bioinformatics,"Python/R, Genomic Analysis, Data Mining, Molecular Biology, Statistics",₹3-28 LPA,1-2 Months: Biology Basics & Python/R | 3-4 Months: Genomic Data Analysis & Databases | 5-6 Months: Machine Learning in Biology & Research | 6+ Months: Publish Research & Build Bio-datasets
86,88,3,4,4,3,3,3,3,1,9,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
88,88,3,4,4,6,1,3,3,8,4,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
72,74,3,4,2,4,3,8,6,1,3,Digital Marketing,"SEO/SEM, Social Media, Content Creation, Analytics, Brand Strategy",₹2-25 LPA,"1-2 Months: SEO, Social Media & Content Basics | 3-4 Months: Google Ads, Email & Analytics | 5-6 Months: Growth Hacking & Brand Strategy | 6+ Months: Run Live Campaigns & Build Portfolio"
84,82,2,2,4,0,4,4,2,1,8,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
82,92,3,2,5,3,8,2,5,4,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
79,66,2,2,4,3,8,5,3,5,6,Data Science,"Python, Machine Learning, Data Visualization, Statistical Analysis, SQL",₹4-35 LPA,1-2 Months: Python & Statistics Basics | 3-4 Months: Data Wrangling & Visualization | 5-6 Months: Machine Learning & Model Building | 6+ Months: Real-world Projects & Kaggle Competitions
87,60,3,4,4,2,2,0,0,3,6,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
84,69,5,4,4,0,6,0,0,2,8,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
60,73,4,5,3,8,2,2,2,8,5,Web Development,"HTML/CSS, JavaScript, React, REST APIs, Version Control (Git)",₹3-30 LPA,"1-2 Months: HTML, CSS & JavaScript Basics | 3-4 Months: React & REST API Integration | 5-6 Months: Backend, Databases & Authentication | 6+ Months: Deploy Full Stack Apps & Open Source"
78,91,3,5,2,8,0,4,2,8,5,Web Development,"HTML/CSS, JavaScript, React, REST APIs, Version Control (Git)",₹3-30 LPA,"1-2 Months: HTML, CSS & JavaScript Basics | 3-4 Months: React & REST API Integration | 5-6 Months: Backend, Databases & Authentication | 6+ Months: Deploy Full Stack Apps & Open Source"
63,65,3,4,3,6,3,1,4,9,4,Product Management,"Roadmap Planning, Agile/Scrum, User Research, Data Analysis, Leadership",₹6-60 LPA,"1-2 Months: Product Thinking & Market Research | 3-4 Months: Agile, Roadmapping & User Stories | 5-6 Months: Data-driven Decisions & A/B Testing | 6+ Months: Launch a Product & Build Case Studies"
91,70,2,3,4,4,4,2,5,1,8,Accounting & Finance,"Financial Reporting, Excel, Budgeting, Tax Analysis, Auditing",₹3-30 LPA,"1-2 Months: Accounting Basics & Excel | 3-4 Months: Financial Statements & Budgeting | 5-6 Months: Tax, Auditing & Financial Analysis | 6+ Months: Real Firm Projects & CA/CFA Prep"
